t_seconds,latency_ms
10.141301,104.5909
10.103550,143.2311
10.214204,33.4602
10.185418,62.6748
10.022012,228.1275
10.185686,66.3207
10.224901,27.8322
10.194242,60.4840
10.131298,124.3427
10.233260,24.5843
10.142509,115.7565
10.186140,72.5537
10.219821,41.1921
10.137659,124.9475
10.250140,13.0556
10.190505,76.3663
10.206590,60.8826
10.255641,12.7820
10.198318,73.9483
10.175515,98.4002
10.157952,116.2536
10.205241,69.2433
10.247665,28.5159
10.216122,60.6467
10.257845,20.6182
10.203200,76.0696
10.229896,49.9900
10.252734,28.7299
10.272267,11.0397
10.191706,92.0278
10.273916,10.8269
10.169669,115.5210
10.169077,119.6269
10.200928,89.1813
10.199530,90.9946
10.248094,44.9691
10.230430,63.3343
10.258694,35.6771
10.281464,14.6286
10.245892,50.5089
10.240087,59.8358
10.263197,39.0788
10.159051,146.0339
10.058352,247.3383
10.276181,30.6149
10.203790,105.5548
10.296402,14.0883
10.233574,77.6678
10.213431,98.2203
10.246781,65.3630
10.147638,165.5455
10.279271,34.7673
10.305085,11.5236
10.234049,86.8344
10.309345,11.9773
10.278463,43.6253
10.293765,29.2993
10.228348,95.1069
10.239658,84.7612
10.293063,32.9384
10.261013,67.6122
10.283735,45.8481
10.313184,17.8371
10.320884,12.3548
10.215672,121.3366
10.290110,47.4756
10.299923,38.2360
10.237475,102.1078
10.122894,217.2845
10.252008,89.9107
10.329584,12.7909
10.333240,11.8791
10.268424,80.2965
10.323065,27.8235
10.242233,109.1018
10.290525,61.4278
10.296093,57.4416
10.267473,86.7012
10.326003,31.3483
10.285191,72.5973
10.305691,53.8714
10.348721,13.2013
10.338160,24.1847
10.150528,212.3142
10.294372,69.0340
10.323455,42.2986
10.321323,45.1815
10.310491,56.5281
10.322089,46.7454
10.306797,62.3031
10.237785,132.7708
10.359563,11.4618
10.362345,10.1234
10.279886,93.3427
10.234852,141.7793
10.311652,65.5816
10.337587,41.4285
10.283307,97.3733
10.266872,115.6085
10.328626,54.3601
10.284743,100.8878
10.262607,124.2528
10.288705,99.8860
10.339584,50.1067
10.379016,11.8207
10.316610,76.9860
10.382481,12.1910
10.139938,256.2116
10.351954,45.5738
10.254726,147.0817
10.361923,41.0195
10.350889,52.9516
10.371025,33.2766
10.393596,11.2117
10.385632,20.7325
10.370562,37.0028
10.376632,31.9807
10.382987,27.6723
10.331022,80.7247
10.401809,10.2348
10.390837,21.9757
10.380681,34.6222
10.357789,58.4083
10.406365,10.4450
10.353536,64.2733
10.342375,77.9667
10.354175,67.1516
10.314039,108.5936
10.410660,12.4250
10.274485,153.2275
10.345120,84.6934
10.324420,106.7021
10.258267,174.3957
10.274206,159.2375
10.389691,44.3024
10.337010,98.5909
10.245483,190.8024
10.340179,98.4291
10.411747,29.0465
10.408613,32.8376
10.429814,12.0543
10.431123,13.2986
10.388591,57.3566
10.365754,81.1440
10.311242,136.7483
10.363406,85.8708
10.412044,38.0871
10.386860,64.3124
10.441869,10.4374
10.403842,49.1712
10.397528,56.6323
10.372469,82.6278
10.446899,9.8983
10.407565,50.8464
10.312145,147.5702
10.427713,34.7177
10.351336,111.5398
10.396150,67.1514
10.357352,107.0419
10.367019,100.8916
10.451173,17.3276
10.433994,34.8871
10.432663,39.1946
10.456798,17.4673
10.422633,52.2266
10.453013,23.4242
10.415304,63.1579
10.435601,43.9990
10.441452,42.5544
10.421328,63.1057
10.459716,26.0211
10.416810,69.9662
10.474860,12.7420
10.404302,86.7366
10.478463,13.0072
10.438609,53.8985
10.484007,11.4344
10.420343,76.0286
10.484434,12.9161
10.463302,36.7619
10.458412,42.7568
10.423085,78.9100
10.471859,31.7326
10.452306,52.7255
10.402943,103.5224
10.366505,140.3879
10.440794,66.8139
10.495442,13.0408
10.497351,14.8582
10.500065,13.4673
10.449278,65.5760
10.368835,148.7502
10.476438,41.6851
10.487603,32.7034
10.462431,58.9952
10.377234,146.5736
10.464394,60.5109
10.462876,63.0221
10.486777,40.2367
10.467911,61.4553
10.394673,135.4718
10.517586,13.2065
10.276770,254.6141
10.417810,115.6113
10.479601,54.6814
10.373229,161.7091
10.527014,9.6527
10.508483,29.3282
10.436287,102.3496
10.507609,32.3481
10.524906,17.3735
10.485737,57.4323
10.533422,10.9962
10.530145,17.5815
10.444422,104.0411
10.447991,101.5348
10.362843,189.6872
10.513533,39.9251
10.525899,28.5849
10.523809,31.4682
10.543170,13.0606
10.547727,11.8973
10.530793,29.9123
10.474266,87.3481
10.512210,79.6970
10.341919,250.5858
10.454161,138.7905
10.552531,41.8169
10.544418,52.2424
10.554485,44.2463
10.534939,64.3529
10.468882,133.9601
10.496372,106.8725
10.549527,54.4400
10.514854,91.6537
10.555277,51.8170
10.548464,62.6124
10.492508,119.1276
10.559625,52.5381
10.556232,58.1946
10.542280,72.8742
10.602843,12.6765
10.603245,14.2912
10.539958,77.8538
10.553458,65.5918
10.529367,91.5079
10.611077,10.4099
10.416198,206.0267
10.404809,217.7202
10.506894,116.3373
10.501996,121.6718
10.302276,323.3367
10.617537,8.4109
10.617812,10.2232
10.412813,218.1578
10.621487,12.5558
10.521427,114.0873
10.612164,24.0082
10.622225,15.3637
10.450132,188.1881
10.505033,137.1759
10.369100,274.2188
10.625613,18.2234
10.503592,141.1477
10.625948,19.6374
10.614427,33.3175
10.630973,19.8683
10.603967,47.3724
10.634044,17.8262
10.506466,148.2357
10.638321,18.6188
10.433445,224.7066
10.468501,191.0667
10.518124,142.3106
10.598732,62.0501
10.606509,54.7110
10.561615,101.8824
10.623668,45.7143
10.607095,62.7899
10.536668,134.6455
10.659569,12.4834
10.619050,57.6781
10.637590,41.5122
10.596662,83.1875
10.628036,52.6611
10.501170,183.2285
10.537812,148.6131
10.660435,26.5021
10.642210,46.5781
10.560706,128.9633
10.676730,15.3502
10.654703,37.9793
10.615520,78.7351
10.661220,33.9067
10.645587,50.3340
10.623231,76.4643
10.647745,52.6222
10.686426,18.5002
10.680698,28.2750
10.651871,60.4716
10.520307,193.3669
10.644741,70.7176
10.658152,60.1416
10.684399,35.0580
10.699698,23.5076
10.651340,73.1515
10.695922,36.1744
10.708975,24.3769
10.622530,115.2988
10.663498,75.2404
10.643320,96.7666
10.692081,48.6870
10.592506,149.3303
10.491040,255.8051
10.671315,77.3932
10.620876,131.0905
10.732099,21.7804
10.491470,267.2229
10.733354,27.3724
10.715460,46.9487
10.538637,225.4728
10.704927,61.9306
10.723207,44.3403
10.445948,326.4756
10.615155,158.7429
10.534283,240.5685
10.694255,85.6740
10.758695,22.8835
10.679850,106.2224
10.740088,46.7867
10.688789,99.7329
10.772426,21.9704
10.636173,161.1187
10.599293,199.8924
10.779931,20.9064
10.760728,43.0590
10.786074,19.6359
10.692683,117.0995
10.672053,142.2438
10.764111,50.8657
10.746846,69.1958
10.794398,23.2521
10.741837,78.9078
10.712345,109.6280
10.751968,73.5303
10.660782,167.3837
10.767548,65.1809
10.635516,199.1347
10.797293,40.5323
10.820747,17.7720
10.788523,51.2812
10.800839,45.2727
10.805711,43.9094
10.799187,51.1987
10.531384,322.2870
10.591908,265.8534
10.594348,267.9455
10.781581,83.4320
10.592952,273.7609
10.816043,51.9965
10.713675,155.1239
10.834652,38.4967
10.766860,108.6403
10.753881,122.6133
10.857763,21.9776
10.737830,145.4185
10.719458,167.4193
10.866715,21.1978
10.738740,150.1323
10.656941,235.2596
10.873151,21.4570
10.809784,87.0252
10.774852,127.6675
10.455097,448.4492
10.837828,68.1607
10.883250,24.0342
10.846114,62.0432
10.865014,43.8107
10.886879,26.9720
10.839805,75.8350
10.669383,248.2651
10.896810,22.0269
10.814978,108.8216
10.718295,210.6688
10.700369,231.0198
10.849622,82.4771
10.868041,65.6164
10.695128,241.2801
10.679103,260.8038
10.876496,64.1268
10.832731,113.0399
10.762410,184.4757
10.902521,50.3605
10.928965,24.6156
10.724493,232.7457
10.908826,50.6859
10.908158,53.2850
10.894609,67.6117
10.907285,59.1809
10.918838,50.4964
10.946886,23.5444
10.932101,43.3010
10.838520,138.0579
10.905990,75.5886
10.879742,103.4444
10.961445,22.9451
10.887914,98.1291
10.915642,71.8149
10.931391,59.9459
10.825500,170.1819
10.669885,327.0016
10.821974,179.1215
10.643838,361.2708
10.936410,73.9745
10.888874,122.7444
10.976580,36.4345
10.952884,62.5856
10.957241,62.1669
10.850388,171.0442
10.817651,205.2826
10.686938,341.3711
10.868807,161.9381
10.853674,177.7236
10.814299,218.7214
10.975404,62.9115
10.786877,253.4754
10.862296,178.7341
11.019409,23.5779
10.828168,217.0725
10.953582,92.4505
10.940624,108.4225
10.959513,90.2311
10.981580,72.1582
11.033022,21.7646
11.028311,33.4949
10.748710,314.4794
10.991339,73.4810
11.010386,58.8999
11.049048,21.4505
10.970432,104.2106
11.001097,77.1400
10.689670,391.1488
10.650842,433.8397
11.063191,22.9453
10.913853,175.6493
10.987458,104.7405
10.892202,201.1573
10.945772,150.3384
11.041032,56.5815
11.042989,59.0704
11.084684,20.9014
11.005110,102.4375
11.086138,23.4716
10.996889,115.7901
11.053740,60.2252
10.939908,177.6581
10.917650,202.2915
11.030747,89.8773
10.740769,383.5936
11.105587,21.7494
10.986045,143.7817
11.097615,35.4371
10.969337,165.5928
11.092201,45.1908
10.923801,214.6006
10.995684,146.0849
10.984391,161.2434
11.013015,138.5008
11.127338,25.5261
11.133054,20.5602
11.078239,82.1077
10.983188,177.8360
11.089504,76.9171
11.049746,118.1177
11.046034,122.3164
11.015471,154.3124
11.124365,45.9734
11.102061,69.0276
10.803788,371.4304
11.107549,68.2806
11.112680,67.3287
11.074645,109.1032
11.117568,67.2535
11.134931,51.4894
11.080821,106.2365
10.773899,414.4134
11.137393,54.7973
11.160349,32.5471
11.151518,44.8562
10.903548,293.8088
11.175831,24.1468
11.070500,135.2038
11.183749,22.6962
11.054788,157.3723
11.153615,59.9691
10.962222,255.6979
11.196377,22.4274
10.875501,349.9996
11.170339,56.1808
10.611636,615.9674
11.192897,39.3438
11.212162,22.3489
11.184823,51.2680
11.021433,216.1769
11.061808,180.4382
11.022935,221.0821
11.031399,213.7855
11.011620,234.9834
11.171089,76.2367
11.186422,65.7596
11.236093,20.0404
11.119942,138.9271
11.045242,214.9872
11.152866,110.4749
11.113966,154.1004
11.038317,232.2384
11.232242,43.1250
11.206447,70.1623
11.205706,71.5829
11.237612,41.3391
11.141770,140.2976
11.247327,36.1631
11.263343,22.5217
11.252183,34.5763
11.218806,74.4172
11.180015,117.2228
11.145636,152.3892
11.225502,73.2622
11.040354,263.8601
11.192192,115.6546
11.138403,170.1953
11.278953,34.6714
11.199980,115.1443
11.093361,222.4299
11.297240,22.7194
11.256135,68.4513
10.933659,391.6874
11.245186,81.1217
11.064821,263.3960
11.258871,74.5271
11.298026,36.3300
11.226521,110.0696
11.213586,126.3699
11.319962,21.9457
11.244019,99.7582
11.197358,150.7605
11.276611,75.1981
11.234512,123.5922
11.339958,18.8368
11.315792,44.6253
11.188314,173.0279
11.275369,88.2990
11.343779,21.7230
11.270565,101.0261
11.168351,204.1002
11.313626,59.8624
11.285866,92.8470
11.358106,21.2952
11.358797,21.2529
11.341908,41.2452
11.365503,21.7760
11.304216,86.2312
11.246604,144.4998
11.175220,217.2342
11.282070,110.9829
11.096112,300.8180
11.325348,73.5183
11.378715,20.8608
11.379403,20.8735
11.380050,22.4431
11.383155,22.6948
11.166423,242.7260
11.217922,196.9821
11.333399,82.6708
11.187059,233.2410
11.120625,300.4841
11.402495,20.4119
11.109611,316.1764
11.315126,114.8432
11.283491,148.8105
11.293224,139.8143
11.336592,100.4126
11.328219,111.1041
11.396932,48.2433
11.348120,99.1620
11.307848,141.2572
11.361343,88.9670
10.966468,485.0317
11.373490,83.5523
11.437006,23.2892
11.372453,89.2037
11.260230,201.7580
11.242248,223.8855
11.445176,22.8629
11.405852,62.7732
11.298766,170.4541
11.450311,23.1501
11.414906,61.3518
11.286761,190.6331
11.227605,251.0267
11.392461,86.7037
11.167865,314.9941
11.468040,17.6646
11.468626,17.6719
11.371593,116.0399
11.469221,19.9550
11.393054,98.1719
11.277290,215.6734
11.161025,335.6062
11.466134,31.1424
11.129829,371.6579
11.421110,82.4274
11.409151,97.6600
11.324588,184.1029
11.422909,90.2510
11.416072,97.8679
11.451501,64.9688
11.399577,119.8678
11.477395,44.0480
11.476258,46.2405
11.457045,68.6160
11.492965,35.6265
11.501488,29.0544
11.433040,101.2389
11.473462,62.3495
11.439324,100.4550
11.308600,231.7526
11.491227,52.0391
11.398867,145.9946
11.508692,36.8583
11.169784,377.1040
11.485706,65.8232
11.360419,191.9155
11.525662,27.5265
11.460296,96.1368
11.425789,131.4522
11.391106,171.8434
11.496632,70.5122
11.351811,215.9358
11.519446,49.8152
11.535813,37.1648
11.546890,27.9857
11.556434,20.7464
11.390448,188.3162
11.486299,97.1765
11.449108,135.5917
11.497278,87.9873
11.521444,68.1474
11.540353,50.1891
11.544863,46.8009
11.447283,145.0082
11.543267,53.3416
11.539780,58.6487
11.400278,199.2618
11.506812,96.8863
11.584700,20.0477
11.479165,126.2209
11.268068,340.5427
11.530544,83.1453
11.513940,100.7731
11.567748,49.8209
11.461658,156.6957
11.578766,42.4612
11.603699,18.1419
11.363669,260.1757
11.608612,18.8023
11.596610,32.7052
11.326309,307.2667
11.583477,51.5080
11.489177,148.4228
11.621842,16.8400
11.557243,86.2684
11.591665,52.8169
11.599540,46.0747
11.478632,171.4904
11.633577,17.1769
11.528592,129.1296
11.334357,324.1424
11.589592,71.9017
11.487634,174.7730
11.592293,74.7810
11.650124,17.5298
11.432303,236.2522
11.503539,166.1740
11.650755,19.7636
11.552336,121.0344
11.604749,71.6631
11.482860,196.3616
11.551530,131.2514
11.629316,57.3911
11.562950,127.3145
11.673371,17.7094
11.569262,126.0046
11.668564,28.2689
11.598430,99.0462
11.662409,38.5256
11.387281,314.6440
11.572979,129.7323
11.605387,100.8226
11.686709,20.5920
11.657723,53.1007
11.634986,79.3078
11.658501,57.8006
11.585266,132.9609
11.429970,290.1994
11.682782,41.9777
11.706211,19.3794
11.567145,159.6348
11.638683,88.8617
11.667075,64.3857
11.696834,37.3743
11.697477,37.8907
11.691082,44.9933
11.695268,45.4933
11.614715,126.6229
11.669715,73.6847
11.702712,43.2767
11.644483,106.3751
11.690266,62.8249
11.534280,221.2418
11.617570,138.5893
11.710825,47.3361
11.740762,20.3246
11.741339,21.9794
11.676413,88.6553
11.745990,21.7787
11.724761,46.4888
11.553189,221.0759
11.726781,50.8017
11.420302,359.9215
11.613690,167.3856
11.707302,74.6094
11.731462,51.1367
11.714295,72.5889
11.513161,274.9269
11.771251,18.4659
11.667655,127.6815
11.577182,218.7479
11.643513,153.9452
11.701926,97.4760
11.522500,279.8200
11.574876,228.0747
11.767770,38.2229
11.725592,81.9146
11.755522,53.5060
11.670520,142.2404
11.795337,17.9623
11.795931,20.8692
11.797459,19.9231
11.720171,99.8481
11.782600,38.0982
11.590544,233.5890
11.735369,90.4343
11.805994,20.9434
11.758162,72.3453
11.812761,18.2914
11.679222,154.0187
11.813301,20.5962
11.816801,17.9409
11.817383,19.8814
11.820020,17.8725
11.661495,179.9324
11.637601,210.1010
11.807507,40.8713
11.461989,388.7828
11.774266,77.2760
11.837266,17.5842
11.837894,19.5185
11.743400,114.7223
11.734209,125.2211
11.802321,62.1647
11.736077,129.9020
11.727546,141.7036
11.780225,91.4435
11.700936,172.2067
11.645616,228.1113
11.824134,51.2088
11.854851,21.6944
11.716303,161.3430
11.841429,41.2734
11.850773,32.4810
11.864487,20.3834
11.833898,53.4343
11.869251,19.1393
11.833242,58.6627
11.873143,19.3690
11.826938,69.0926
11.859432,38.8705
11.750860,149.8858
11.882704,19.8173
11.848379,55.5996
11.516471,388.7722
11.887333,19.5739
11.820699,91.5560
11.756160,158.1155
11.830508,85.5079
11.847703,70.1536
11.788089,130.3264
11.825804,97.0863
11.876546,47.0028
11.621228,307.1746
11.851543,77.6807
11.718228,211.8012
11.912256,20.6079
11.069288,865.5383
11.545551,391.7558
11.834743,105.3762
11.809029,132.2214
11.905244,36.8459
11.873729,72.2252
11.892513,55.2942
11.884871,66.0487
11.799403,152.9842
11.932865,20.8919
11.802952,154.0670
11.623846,336.5245
11.877647,83.3661
11.865980,96.4490
11.922892,40.1775
11.945955,19.2741
11.627416,341.8040
11.950921,20.1640
11.957020,19.2270
11.786885,189.9925
11.900747,77.4478
11.781912,200.9273
11.947809,36.0142
11.929225,55.8012
11.753092,234.0867
11.765069,225.0799
11.896032,94.8833
11.971086,22.9649
11.976878,19.1916
11.857413,142.1282
11.916017,87.7409
11.941253,63.8342
11.883255,122.4272
11.875343,130.9341
11.858123,148.7832
11.930031,78.6191
11.990916,19.4315
11.969221,44.8161
11.963071,52.2668
11.999543,17.4437
11.952389,67.9962
11.618354,402.6218
12.003760,17.8547
11.960371,67.7678
11.928404,100.3382
11.906908,123.7062
12.010349,24.5724
11.888392,149.3934
11.902522,136.2177
12.020386,19.1153
12.020977,20.0142
11.990150,54.3190
12.006907,40.4998
11.940121,108.4585
11.923550,129.2931
12.034923,18.4806
11.903980,152.7027
11.763319,295.9340
11.777584,282.5558
12.028140,33.1263
11.789718,273.1706
12.021615,43.5703
12.016987,48.8661
11.898303,172.4831
11.962430,111.5611
12.056684,18.4083
11.978196,101.8993
11.987180,94.3857
11.871670,212.6040
12.038741,47.1858
12.040993,46.3184
11.831054,259.6078
12.073992,18.1730
11.982841,111.9087
12.080096,16.4931
11.891906,206.7134
12.037787,64.7807
11.942093,164.1891
11.996071,111.0629
12.090663,17.0737
11.953759,157.8959
12.060141,55.7142
12.081567,35.1125
12.052845,64.9077
12.030615,91.1767
11.976248,147.4488
11.761088,363.1961
12.106283,19.4782
12.053405,75.5692
12.061268,72.7746
12.098620,35.9345
12.087312,48.5619
12.014038,125.1643
12.005684,136.3805
11.937309,208.2896
11.994052,152.2034
12.047409,101.3116
12.006279,143.4818
12.135875,17.2480
12.039502,117.1346
12.075093,86.7831
12.121793,43.3521
11.983824,182.1413
12.015338,151.5190
12.115856,52.0739
12.092166,76.4509
12.128975,42.5447
12.148721,24.1954
12.156638,20.8445
12.161877,18.4939
11.934827,246.1281
12.065187,117.4956
12.085928,98.5461
12.165966,24.4425
12.059254,133.3251
12.153124,40.3534
12.107737,87.8423
12.134043,63.5482
12.180956,17.5661
12.096591,104.8008
12.182683,19.5723
12.184475,19.9495
12.094751,115.1985
12.142065,68.9129
11.985028,226.7516
12.166858,48.8421
12.180372,35.8426
12.198523,20.4685
12.111656,108.8376
12.149761,71.5852
12.202256,20.4819
12.116680,108.5556
12.139203,91.5673
12.209950,22.9174
12.165146,69.5437
12.062890,175.0486
12.216216,23.1185
12.197592,42.3274
12.201393,40.6496
12.220495,22.7163
12.177484,68.3399
12.117753,131.3644
12.167932,82.6494
12.218993,32.5811
12.215702,40.2885
12.145600,111.9268
12.048581,209.7701
12.107135,152.6849
12.242043,19.5642
12.243212,20.9212
12.245832,20.7615
12.221348,49.4818
12.134563,137.6009
12.008651,265.2385
12.123698,152.2577
12.257528,20.2932
12.065855,215.6098
12.264134,19.3560
12.193479,91.3625
12.230771,55.7407
12.005088,284.5666
11.918416,372.6646
12.272165,19.4982
12.255992,39.8822
12.258352,41.9704
12.124285,178.1675
12.281466,21.9825
12.211780,94.8373
12.251575,55.6378
12.283491,26.0441
11.917858,393.3548
12.291665,20.1861
12.084275,231.7834
12.239921,78.6494
12.259821,61.0436
12.300323,21.9952
12.044471,280.9607
12.210979,118.9679
12.195581,136.0169
12.070788,261.6796
12.270831,62.2758
12.125762,211.3562
12.318572,20.0188
12.222740,117.7259
12.325433,17.6820
12.316060,30.4021
12.277822,69.2560
12.171521,180.2268
12.337119,18.3169
12.273890,82.6284
12.311214,46.1767
12.320866,39.4767
12.295875,66.2841
12.275957,86.8633
12.346463,17.6622
12.347079,18.3909
12.351749,18.8386
12.355437,15.7896
11.961014,415.8997
12.333108,45.2124
12.311852,69.2474
12.286513,95.6032
12.204425,178.3621
12.331599,52.1094
12.237939,150.0005
12.357391,34.4577
12.192580,200.0565
12.234691,160.3759
11.965230,434.1743
12.381100,19.8930
12.306619,97.6792
12.239335,166.7914
11.914277,494.0369
12.370589,38.3457
12.356520,54.4610
12.249119,164.8462
12.392638,22.4553
12.365471,54.3189
12.399406,20.9494
12.400994,23.4481
12.404300,22.8093
12.343116,87.8510
12.302454,129.9495
11.781077,652.3293
12.284843,149.9292
12.382117,55.7540
12.419791,19.2857
12.332468,110.3049
12.360344,84.2909
12.371228,75.7533
12.190410,257.5995
12.430968,19.3899
12.261609,191.7441
12.382789,73.8826
12.172918,284.8157
12.410982,51.9848
12.364126,99.7763
12.395068,72.7104
12.362160,106.2361
12.307214,161.8595
12.453354,18.3651
12.427110,47.7512
12.168618,309.2285
12.102568,378.8559
12.289656,192.3499
12.338592,146.2301
12.266595,221.2304
12.232869,255.8544
12.387941,101.6977
12.446982,45.7485
12.444636,50.4705
12.383710,112.9595
12.481425,17.9957
12.450359,52.2186
12.406128,99.1128
12.448010,58.8600
12.437872,72.7141
12.146257,368.4134
12.362821,152.5047
12.462968,55.2911
12.469075,50.0682
12.502579,20.3603
12.505241,18.4514
12.506872,20.4210
12.424444,106.3516
12.439078,93.1837
12.514671,18.1733
12.488724,48.7331
12.250582,288.2926
12.432404,108.4776
12.225238,317.4020
12.523694,19.9734
12.434773,110.6960
12.291082,256.5303
12.433408,115.1737
12.378321,171.8380
12.028743,526.5171
12.537458,19.8504
12.340467,218.8394
12.492732,68.5956
12.518260,43.7131
12.457735,106.7783
12.532263,35.9381
12.471720,97.2895
12.489640,81.7683
12.530796,45.9511
12.557310,20.2442
12.442774,139.4718
12.456672,126.9952
12.564514,20.5301
12.522940,64.7362
12.543668,45.9600
12.547613,43.6206
12.519144,73.3577
12.571409,21.7903
12.577563,18.0272
12.582247,17.3783
12.309537,294.6012
12.587677,18.3332
12.303449,305.4804
12.474862,134.6386
12.589629,20.9357
12.391850,220.3851
12.538876,74.3694
12.568202,46.0598
12.599626,15.3374
12.415094,200.4416
12.561329,58.0327
12.550161,71.9244
12.608930,13.7580
12.612236,13.2122
12.496670,130.2351
12.499422,132.6870
12.542641,90.0718
12.463903,171.3128
12.555262,81.0219
12.540883,96.4937
12.619363,19.6063
12.625449,17.7566
12.545470,99.7807
12.467779,181.7664
12.632714,20.2930
12.477848,176.9122
12.614964,41.4058
12.585046,72.5668
12.495107,163.1430
12.595592,66.1328
12.527294,135.9216
12.569010,98.5144
12.532846,135.5116
12.649547,20.0593
12.653008,19.7509
12.615537,60.7617
12.626906,51.0594
12.591235,88.9068
12.484823,195.9455
12.622689,61.7630
12.636285,48.7352
12.638970,47.6638
12.576748,113.6064
12.614262,77.5643
12.622086,72.9839
12.658251,41.6673
12.487826,213.2916
12.408936,293.4626
12.420356,283.9112
12.686635,20.0377
12.685021,29.3837
12.482007,233.0144
12.593200,122.4489
12.548583,168.1345
12.657614,60.9750
12.606012,118.1765
12.676300,48.5399
12.592503,133.2151
12.510588,216.9260
12.704268,28.0936
12.329948,404.4073
12.715023,20.0822
12.691828,43.9991
12.669607,71.1100
12.654762,86.5727
12.684454,58.3999
12.632110,116.4608
12.667526,81.6362
12.610566,139.2203
12.695072,55.9078
12.637378,119.4792
12.609501,149.2175
12.740718,18.5729
12.690356,69.9466
12.741336,19.9935
12.699920,64.8688
12.604139,163.1008
12.322320,446.9025
12.668358,102.9769
12.742854,29.6525
12.727515,48.2903
12.724841,53.4891
12.656371,123.2682
12.749788,34.3986
12.559307,227.6060
12.583669,207.0749
12.750981,44.5086
12.714406,83.7092
12.764790,33.9483
12.515327,285.2944
12.761330,40.9569
12.613246,191.1085
12.786914,20.8608
12.790745,20.3216
12.413967,398.3969
12.795491,24.3253
12.735106,86.9456
12.635217,190.6590
12.772508,53.9802
12.663216,163.8966
12.771336,57.3122
12.767241,62.3502
12.718590,112.0226
12.732363,103.9995
12.645252,192.8285
12.778331,63.8730
12.706673,136.0678
12.760304,85.9652
12.802288,44.5412
12.680770,166.7203
12.798116,50.4800
12.804355,45.0014
12.661725,189.8752
12.468397,387.0957
12.807776,49.6068
12.677967,181.6920
12.725719,136.2962
12.842205,22.6733
12.715651,149.7900
12.825878,44.0259
12.702399,169.1001
12.784188,89.3246
12.672760,201.8696
12.826490,49.1826
12.716718,164.9852
12.811068,72.2091
12.779640,104.8574
12.865442,20.2525
12.869905,19.7067
12.561975,331.1440
12.680143,213.3580
12.849358,45.2352
12.846270,48.7766
12.643207,252.8190
12.864879,31.7768
12.881705,17.9361
12.749163,154.2414
12.889612,14.4217
12.735828,172.9267
12.827114,84.0346
12.847491,64.2229
12.798739,115.6259
12.756858,158.1720
12.830613,87.2673
12.842742,79.8680
12.848597,74.9063
12.874631,50.8778
12.908755,18.8609
12.408315,521.0035
12.896027,36.2277
12.812365,123.1075
12.829593,107.6852
12.838081,101.1097
12.922612,19.7259
12.759292,187.0670
12.929320,18.6958
12.734356,216.6354
12.884500,68.0083
12.846830,109.1144
12.894593,62.4235
12.873513,84.3820
12.911715,46.8701
12.800622,161.4235
12.376915,586.7629
12.851602,115.2823
12.932256,40.8993
12.917882,55.9033
12.923504,50.9767
12.828649,146.7536
12.893501,87.7836
12.896657,86.5235
12.963679,20.6815
12.899643,88.4295
12.962047,29.6432
12.973157,21.5658
12.948017,47.8497
12.973786,22.8588
12.937279,63.7485
12.981287,20.3202
12.904035,98.6011
12.952510,50.7124
12.935474,70.7068
12.927617,79.3496
12.914366,96.2059
12.758720,254.5624
12.994723,19.3858
12.984362,34.4259
13.001029,18.3428
12.958586,62.4370
12.966885,57.0413
12.857384,167.3684
12.875673,152.3401
12.957896,73.1383
12.983183,48.5270
13.014110,19.7303
13.018789,18.1453
13.019372,20.4347
12.855494,189.8229
12.996646,49.2989
12.893120,153.6846
12.903406,145.4271
12.836364,213.2283
12.701119,351.3930
13.036935,17.7045
13.039808,19.6531
13.006968,53.1429
12.950993,109.7554
12.724190,339.2410
13.010573,53.9266
12.775807,295.6308
13.033842,38.4151
12.991691,81.2129
12.942339,133.8864
12.957018,123.7077
13.060112,23.5913
12.748572,338.9999
12.862016,226.3460
12.915031,175.0270
13.031711,59.5250
13.021024,74.7479
13.013283,83.7584
13.063432,35.9382
12.939192,162.7147
13.060749,44.9815
12.885696,222.4461
13.091236,18.1316
13.045946,67.0136
13.052514,63.5514
12.911150,205.8144
13.001608,116.9834
13.006181,114.7760
13.023927,98.6530
12.819817,308.9789
12.975404,153.9989
13.088363,42.3393
13.112961,20.4220
13.059462,75.5252
13.116066,22.0612
12.946360,192.5643
13.031036,109.6323
13.003223,139.7734
13.072258,73.2780
13.049593,97.2031
13.045318,105.3886
12.955946,195.9669
13.064501,88.5032
12.769223,387.4926
13.080727,77.6302
13.024753,135.7975
13.095773,66.8188
13.133384,31.0780
13.116965,49.2190
13.146797,20.6911
13.122581,53.0350
13.002637,173.9320
13.028014,151.2640
13.120958,59.1053
13.097043,84.4160
12.925510,258.1531
12.859660,326.9423
13.150708,36.7021
13.108143,80.7558
13.072905,120.8879
13.071439,126.3594
13.179280,20.0941
13.151914,50.6771
13.099371,104.4550
13.140669,64.8053
13.138128,67.9556
13.101908,105.6629
13.162594,46.9512
13.142997,68.0457
13.090059,123.8669
13.197800,17.9608
13.156717,62.3962
12.822053,400.6370
13.205476,17.7996
13.206085,17.7639
12.995868,231.8190
12.895047,334.5702
13.134989,97.4282
13.138926,94.0532
13.215761,18.3855
13.183664,55.1821
13.222691,16.6883
13.164463,79.3672
13.223276,21.7090
13.175617,71.0425
13.223850,23.7707
13.199375,54.7284
13.167490,87.3646
13.193794,61.7950
13.048834,209.3396
13.130704,128.9874
13.238847,21.6071
13.203828,59.8121
13.239380,26.2994
